Unnamed: 0,SysetID,Name,.obj paths,fileid,cloudpath,status,function
34057,4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\45272a2a7c41e0095c97ca64716dc6d5\models\model_normalized.obj,45272a2a7c41e0095c97ca64716dc6d5,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\45272a2a7c41e0095c97ca64716dc6d5\models\rifle_4090263_45272a2a7c41e0095c97ca64716dc6d5_5000_2pc.xyz,Cloud Generated,
8990,2924116,bus_autobus_coach_charabanc_double-decker_jitney_motorbus_motorcoach_omnibus_passenger vehi,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02924116\5c718c46b33d804b417efb0412430786\models\model_normalized.obj,5c718c46b33d804b417efb0412430786,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02924116\5c718c46b33d804b417efb0412430786\models\bus_autobus_coach_charabanc_double-decker_jitney_motorbus_motorcoach_omnibus_passenger vehi_2924116_5c718c46b33d804b417efb0412430786_5000_2pc.xyz,Cloud Generated,
21285,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\ebd73aa8ec2fea5c36c26b54df360d91\models\model_normalized.obj,ebd73aa8ec2fea5c36c26b54df360d91,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\ebd73aa8ec2fea5c36c26b54df360d91\models\chair_3001627_ebd73aa8ec2fea5c36c26b54df360d91_5000_2pc.xyz,Cloud Generated,
18505,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\858e98a193f0d82f1a5838237ecfb290\models\model_normalized.obj,858e98a193f0d82f1a5838237ecfb290,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\858e98a193f0d82f1a5838237ecfb290\models\chair_3001627_858e98a193f0d82f1a5838237ecfb290_5000_2pc.xyz,Cloud Generated,
33682,4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\22bf66e440bdb80c3d7c323cf1653143\models\model_normalized.obj,22bf66e440bdb80c3d7c323cf1653143,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\22bf66e440bdb80c3d7c323cf1653143\models\rifle_4090263_22bf66e440bdb80c3d7c323cf1653143_5000_2pc.xyz,Cloud Generated,
39768,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\1799a85dc6eaaf48d25222e04574632c\models\model_normalized.obj,1799a85dc6eaaf48d25222e04574632c,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\1799a85dc6eaaf48d25222e04574632c\models\table_4379243_1799a85dc6eaaf48d25222e04574632c_5000_2pc.xyz,Cloud Generated,
23811,3325088,faucet_spigot,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03325088\2003d9e8ba083c4e2f066782346a992\models\model_normalized.obj,2003d9e8ba083c4e2f066782346a992,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03325088\2003d9e8ba083c4e2f066782346a992\models\faucet_spigot_3325088_2003d9e8ba083c4e2f066782346a992_5000_2pc.xyz,Cloud Generated,
41835,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\4ebcc39496c64f0a50566f53e37b2171\models\model_normalized.obj,4ebcc39496c64f0a50566f53e37b2171,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\4ebcc39496c64f0a50566f53e37b2171\models\table_4379243_4ebcc39496c64f0a50566f53e37b2171_5000_2pc.xyz,Cloud Generated,
46898,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\e1d8f005e47f3a4ead01cc66cfa1fb80\models\model_normalized.obj,e1d8f005e47f3a4ead01cc66cfa1fb80,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\e1d8f005e47f3a4ead01cc66cfa1fb80\models\table_4379243_e1d8f005e47f3a4ead01cc66cfa1fb80_5000_2pc.xyz,Cloud Generated,
11577,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\163786646ae2578749a5fc144a874235\models\model_normalized.obj,163786646ae2578749a5fc144a874235,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\163786646ae2578749a5fc144a874235\models\car_auto_automobile_machine_motorcar_2958343_163786646ae2578749a5fc144a874235_5000_2pc.xyz,Cloud Generated,
