Unnamed: 0,SysetID,Name,.obj paths,fileid,cloudpath,status,function
39763,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\178703fe974f63e9c3bd24f986301745\models\model_normalized.obj,178703fe974f63e9c3bd24f986301745,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\178703fe974f63e9c3bd24f986301745\models\table_4379243_178703fe974f63e9c3bd24f986301745_5000_2pc.xyz,Cloud Generated,
10646,2933112,cabinet,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02933112\8f55954a0b07a4b2bf64ff63662d244b\models\model_normalized.obj,8f55954a0b07a4b2bf64ff63662d244b,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02933112\8f55954a0b07a4b2bf64ff63662d244b\models\cabinet_2933112_8f55954a0b07a4b2bf64ff63662d244b_5000_2pc.xyz,Cloud Generated,
10334,2933112,cabinet,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02933112\63465f2647384da7cf44224546cb0306\models\model_normalized.obj,63465f2647384da7cf44224546cb0306,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02933112\63465f2647384da7cf44224546cb0306\models\cabinet_2933112_63465f2647384da7cf44224546cb0306_5000_2pc.xyz,Cloud Generated,
49446,2992529,cellular telephone_cellular phone_cellphone_cell_mobile phone,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02992529\8e3e1213e47661506457f8736d1c9e5d\models\model_normalized.obj,8e3e1213e47661506457f8736d1c9e5d,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02992529\8e3e1213e47661506457f8736d1c9e5d\models\cellular telephone_cellular phone_cellphone_cell_mobile phone_2992529_8e3e1213e47661506457f8736d1c9e5d_5000_2pc.xyz,Cloud Generated,
37269,4256520,sofa_couch_lounge,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\63e8ec717a68181fae1162148fdbcc5f\models\model_normalized.obj,63e8ec717a68181fae1162148fdbcc5f,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\63e8ec717a68181fae1162148fdbcc5f\models\sofa_couch_lounge_4256520_63e8ec717a68181fae1162148fdbcc5f_5000_2pc.xyz,Cloud Generated,
21824,3046257,clock,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03046257\2277c1146f943ec8a5f9d52c12457194\models\model_normalized.obj,2277c1146f943ec8a5f9d52c12457194,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03046257\2277c1146f943ec8a5f9d52c12457194\models\clock_3046257_2277c1146f943ec8a5f9d52c12457194_5000_2pc.xyz,Cloud Generated,
31101,3691459,loudspeaker_speaker_speaker unit_loudspeaker system_speaker system,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03691459\f9250e29e640eff9a5f99ba0b2469cd9\models\model_normalized.obj,f9250e29e640eff9a5f99ba0b2469cd9,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03691459\f9250e29e640eff9a5f99ba0b2469cd9\models\loudspeaker_speaker_speaker unit_loudspeaker system_speaker system_3691459_f9250e29e640eff9a5f99ba0b2469cd9_5000_2pc.xyz,Cloud Generated,
1927,2691156,airplane_aeroplane_plane,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\81e4cc88fc757ee220152153c3a56171\models\model_normalized.obj,81e4cc88fc757ee220152153c3a56171,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\81e4cc88fc757ee220152153c3a56171\models\airplane_aeroplane_plane_2691156_81e4cc88fc757ee220152153c3a56171_5000_2pc.xyz,Cloud Generated,
44733,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\9e58589d9f3dc4f24b3c42e318f3affc\models\model_normalized.obj,9e58589d9f3dc4f24b3c42e318f3affc,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\9e58589d9f3dc4f24b3c42e318f3affc\models\table_4379243_9e58589d9f3dc4f24b3c42e318f3affc_5000_2pc.xyz,Cloud Generated,
51240,4530566,vessel_watercraft,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04530566\78fe059e63f817a296f6c44da3269880\models\model_normalized.obj,78fe059e63f817a296f6c44da3269880,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04530566\78fe059e63f817a296f6c44da3269880\models\vessel_watercraft_4530566_78fe059e63f817a296f6c44da3269880_5000_2pc.xyz,Cloud Generated,
31353,3761084,microwave_microwave oven,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03761084\4bf44e878bc9bc41ccd4500d193ab05f\models\model_normalized.obj,4bf44e878bc9bc41ccd4500d193ab05f,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03761084\4bf44e878bc9bc41ccd4500d193ab05f\models\microwave_microwave oven_3761084_4bf44e878bc9bc41ccd4500d193ab05f_5000_2pc.xyz,Cloud Generated,
24244,3325088,faucet_spigot,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03325088\ad51249f5960d841c36fb70296e45483\models\model_normalized.obj,ad51249f5960d841c36fb70296e45483,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03325088\ad51249f5960d841c36fb70296e45483\models\faucet_spigot_3325088_ad51249f5960d841c36fb70296e45483_5000_2pc.xyz,Cloud Generated,
28446,3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\bde9b62e181cd4694fb315ce917a9ec2\models\model_normalized.obj,bde9b62e181cd4694fb315ce917a9ec2,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\bde9b62e181cd4694fb315ce917a9ec2\models\lamp_3636649_bde9b62e181cd4694fb315ce917a9ec2_5000_2pc.xyz,Cloud Generated,
4755,2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\3db95e318c29a2ccb362845c6edb57fc\models\model_normalized.obj,3db95e318c29a2ccb362845c6edb57fc,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\3db95e318c29a2ccb362845c6edb57fc\models\bathtub_bathing tub_bath_tub_2808440_3db95e318c29a2ccb362845c6edb57fc_5000_2pc.xyz,Cloud Generated,
4266,2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\af32b6f5a0343c107c35d3c5d3b1fcf7\models\model_normalized.obj,af32b6f5a0343c107c35d3c5d3b1fcf7,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\af32b6f5a0343c107c35d3c5d3b1fcf7\models\ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_af32b6f5a0343c107c35d3c5d3b1fcf7_5000_2pc.xyz,Cloud Generated,
8171,2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\5ad47181a9026fc728cc22dce7529b69\models\model_normalized.obj,5ad47181a9026fc728cc22dce7529b69,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\5ad47181a9026fc728cc22dce7529b69\models\bottle_2876657_5ad47181a9026fc728cc22dce7529b69_5000_2pc.xyz,Cloud Generated,
4908,2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\67855525b642d59344221bef0fa3c36b\models\model_normalized.obj,67855525b642d59344221bef0fa3c36b,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\67855525b642d59344221bef0fa3c36b\models\bathtub_bathing tub_bath_tub_2808440_67855525b642d59344221bef0fa3c36b_5000_2pc.xyz,Cloud Generated,
20100,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\bf8e44b58d2d95f45c6cb69e0968783\models\model_normalized.obj,bf8e44b58d2d95f45c6cb69e0968783,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\bf8e44b58d2d95f45c6cb69e0968783\models\chair_3001627_bf8e44b58d2d95f45c6cb69e0968783_5000_2pc.xyz,Cloud Generated,
17148,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\584ab19b5df1fe697daabf84de73fb1d\models\model_normalized.obj,584ab19b5df1fe697daabf84de73fb1d,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\584ab19b5df1fe697daabf84de73fb1d\models\chair_3001627_584ab19b5df1fe697daabf84de73fb1d_5000_2pc.xyz,Cloud Generated,
45355,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\b130260b9f5d05bb5510d59f3ab1ed64\models\model_normalized.obj,b130260b9f5d05bb5510d59f3ab1ed64,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\b130260b9f5d05bb5510d59f3ab1ed64\models\table_4379243_b130260b9f5d05bb5510d59f3ab1ed64_5000_2pc.xyz,Cloud Generated,
17346,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\5d7b94584595d7a9118486d21a76684f\models\model_normalized.obj,5d7b94584595d7a9118486d21a76684f,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\5d7b94584595d7a9118486d21a76684f\models\chair_3001627_5d7b94584595d7a9118486d21a76684f_5000_2pc.xyz,Cloud Generated,
43066,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\6f630e2080aa9f10e45ef4135c266a12\models\model_normalized.obj,6f630e2080aa9f10e45ef4135c266a12,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\6f630e2080aa9f10e45ef4135c266a12\models\table_4379243_6f630e2080aa9f10e45ef4135c266a12_5000_2pc.xyz,Cloud Generated,
21840,3046257,clock,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03046257\26150fdcce285cf49fb73a07dc7d819\models\model_normalized.obj,26150fdcce285cf49fb73a07dc7d819,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03046257\26150fdcce285cf49fb73a07dc7d819\models\clock_3046257_26150fdcce285cf49fb73a07dc7d819_5000_2pc.xyz,Cloud Generated,
1992,2691156,airplane_aeroplane_plane,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\85fd79b9fe5948ff62b600da24e0965\models\model_normalized.obj,85fd79b9fe5948ff62b600da24e0965,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\85fd79b9fe5948ff62b600da24e0965\models\airplane_aeroplane_plane_2691156_85fd79b9fe5948ff62b600da24e0965_5000_2pc.xyz,Cloud Generated,
