Unnamed: 0,SysetID,Name,.obj paths,fileid,cloudpath,status,function
5272,2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\cdf47d95ba14768d48ad5e70a514c4da\models\model_normalized.obj,cdf47d95ba14768d48ad5e70a514c4da,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\cdf47d95ba14768d48ad5e70a514c4da\models\bathtub_bathing tub_bath_tub_2808440_cdf47d95ba14768d48ad5e70a514c4da_5000_2pc.xyz,Cloud Generated,
26569,3624134,knife,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03624134\8e1642ad868579a57ef00b10b1a864e\models\model_normalized.obj,8e1642ad868579a57ef00b10b1a864e,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03624134\8e1642ad868579a57ef00b10b1a864e\models\knife_3624134_8e1642ad868579a57ef00b10b1a864e_5000_2pc.xyz,Cloud Generated,
17963,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\70aaed71e394259c87a0ca36e3a00f4e\models\model_normalized.obj,70aaed71e394259c87a0ca36e3a00f4e,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\70aaed71e394259c87a0ca36e3a00f4e\models\chair_3001627_70aaed71e394259c87a0ca36e3a00f4e_5000_2pc.xyz,Cloud Generated,
29687,3691459,loudspeaker_speaker_speaker unit_loudspeaker system_speaker system,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03691459\2335c268bbd05a5f230584014222e685\models\model_normalized.obj,2335c268bbd05a5f230584014222e685,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03691459\2335c268bbd05a5f230584014222e685\models\loudspeaker_speaker_speaker unit_loudspeaker system_speaker system_3691459_2335c268bbd05a5f230584014222e685_5000_2pc.xyz,Cloud Generated,
32336,3938244,pillow,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03938244\f19f78894858d57c38bf051f9aef03f8\models\model_normalized.obj,f19f78894858d57c38bf051f9aef03f8,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03938244\f19f78894858d57c38bf051f9aef03f8\models\pillow_3938244_f19f78894858d57c38bf051f9aef03f8_5000_2pc.xyz,Cloud Generated,
34539,4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\723162e8e15f4ac55d0dded52efeb4fd\models\model_normalized.obj,723162e8e15f4ac55d0dded52efeb4fd,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\723162e8e15f4ac55d0dded52efeb4fd\models\rifle_4090263_723162e8e15f4ac55d0dded52efeb4fd_5000_2pc.xyz,Cloud Generated,
14271,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\ca44101f11f4346a34e8e5a47ae999\models\model_normalized.obj,ca44101f11f4346a34e8e5a47ae999,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\ca44101f11f4346a34e8e5a47ae999\models\car_auto_automobile_machine_motorcar_2958343_ca44101f11f4346a34e8e5a47ae999_5000_2pc.xyz,Cloud Generated,
2948,2691156,airplane_aeroplane_plane,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\bf54b050d092d1e35b5e900e37653d26\models\model_normalized.obj,bf54b050d092d1e35b5e900e37653d26,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\bf54b050d092d1e35b5e900e37653d26\models\airplane_aeroplane_plane_2691156_bf54b050d092d1e35b5e900e37653d26_5000_2pc.xyz,Cloud Generated,
9224,2924116,bus_autobus_coach_charabanc_double-decker_jitney_motorbus_motorcoach_omnibus_passenger vehi,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02924116\953520d61781e569d26ea7e8aaac5b9a\models\model_normalized.obj,953520d61781e569d26ea7e8aaac5b9a,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02924116\953520d61781e569d26ea7e8aaac5b9a\models\bus_autobus_coach_charabanc_double-decker_jitney_motorbus_motorcoach_omnibus_passenger vehi_2924116_953520d61781e569d26ea7e8aaac5b9a_5000_2pc.xyz,Cloud Generated,
40724,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\307474fd0cab5c982fa77440dcb93214\models\model_normalized.obj,307474fd0cab5c982fa77440dcb93214,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\307474fd0cab5c982fa77440dcb93214\models\table_4379243_307474fd0cab5c982fa77440dcb93214_5000_2pc.xyz,Cloud Generated,
13214,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\7d59691881b13cc5702956de1b65c053\models\model_normalized.obj,7d59691881b13cc5702956de1b65c053,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\7d59691881b13cc5702956de1b65c053\models\car_auto_automobile_machine_motorcar_2958343_7d59691881b13cc5702956de1b65c053_5000_2pc.xyz,Cloud Generated,
45972,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\c503356361873b89730cb37c9a5f63b\models\model_normalized.obj,c503356361873b89730cb37c9a5f63b,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\c503356361873b89730cb37c9a5f63b\models\table_4379243_c503356361873b89730cb37c9a5f63b_5000_2pc.xyz,Cloud Generated,
6327,2828884,bench,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02828884\64cf18fe86206f6e1b1a00a31bfed97b\models\model_normalized.obj,64cf18fe86206f6e1b1a00a31bfed97b,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02828884\64cf18fe86206f6e1b1a00a31bfed97b\models\bench_2828884_64cf18fe86206f6e1b1a00a31bfed97b_5000_2pc.xyz,Cloud Generated,
37875,4256520,sofa_couch_lounge,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\9389ec8dd802a1fa7d7598e07139ebfb\models\model_normalized.obj,9389ec8dd802a1fa7d7598e07139ebfb,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\9389ec8dd802a1fa7d7598e07139ebfb\models\sofa_couch_lounge_4256520_9389ec8dd802a1fa7d7598e07139ebfb_5000_2pc.xyz,Cloud Generated,
13411,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\89edb3d434f4c983afe1d4530f4c6e24\models\model_normalized.obj,89edb3d434f4c983afe1d4530f4c6e24,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\89edb3d434f4c983afe1d4530f4c6e24\models\car_auto_automobile_machine_motorcar_2958343_89edb3d434f4c983afe1d4530f4c6e24_5000_2pc.xyz,Cloud Generated,
26848,3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\19171a11ad8bd9d5411a00390d1cd315\models\model_normalized.obj,19171a11ad8bd9d5411a00390d1cd315,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\19171a11ad8bd9d5411a00390d1cd315\models\lamp_3636649_19171a11ad8bd9d5411a00390d1cd315_5000_2pc.xyz,Cloud Generated,
5777,2828884,bench,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02828884\1ccab18605adebb15735dec4de5bdaeb\models\model_normalized.obj,1ccab18605adebb15735dec4de5bdaeb,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02828884\1ccab18605adebb15735dec4de5bdaeb\models\bench_2828884_1ccab18605adebb15735dec4de5bdaeb_5000_2pc.xyz,Cloud Generated,
9106,2924116,bus_autobus_coach_charabanc_double-decker_jitney_motorbus_motorcoach_omnibus_passenger vehi,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02924116\7796efe8e1b0dede4c949161e83c47b5\models\model_normalized.obj,7796efe8e1b0dede4c949161e83c47b5,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02924116\7796efe8e1b0dede4c949161e83c47b5\models\bus_autobus_coach_charabanc_double-decker_jitney_motorbus_motorcoach_omnibus_passenger vehi_2924116_7796efe8e1b0dede4c949161e83c47b5_5000_2pc.xyz,Cloud Generated,
45364,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\b15ff00cf3ec4dda14038d588fd1342f\models\model_normalized.obj,b15ff00cf3ec4dda14038d588fd1342f,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\b15ff00cf3ec4dda14038d588fd1342f\models\table_4379243_b15ff00cf3ec4dda14038d588fd1342f_5000_2pc.xyz,Cloud Generated,
21178,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\e8c1417f4eec96d228a7992bee4d8cde\models\model_normalized.obj,e8c1417f4eec96d228a7992bee4d8cde,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\e8c1417f4eec96d228a7992bee4d8cde\models\chair_3001627_e8c1417f4eec96d228a7992bee4d8cde_5000_2pc.xyz,Cloud Generated,
