Unnamed: 0,SysetID,Name,.obj paths,fileid,cloudpath,status,function
3651,2691156,airplane_aeroplane_plane,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\e812f54386acd072d44f37c9e0fb10d0\models\model_normalized.obj,e812f54386acd072d44f37c9e0fb10d0,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\e812f54386acd072d44f37c9e0fb10d0\models\airplane_aeroplane_plane_2691156_e812f54386acd072d44f37c9e0fb10d0_5000_2pc.xyz,Cloud Generated,
45461,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\b4c66c291f2c46581c1b3b2ed8d13bf8\models\model_normalized.obj,b4c66c291f2c46581c1b3b2ed8d13bf8,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\b4c66c291f2c46581c1b3b2ed8d13bf8\models\table_4379243_b4c66c291f2c46581c1b3b2ed8d13bf8_5000_2pc.xyz,Cloud Generated,
3518,2691156,airplane_aeroplane_plane,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\e090eb003856ed12ffbd931fcaa69140\models\model_normalized.obj,e090eb003856ed12ffbd931fcaa69140,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02691156\e090eb003856ed12ffbd931fcaa69140\models\airplane_aeroplane_plane_2691156_e090eb003856ed12ffbd931fcaa69140_5000_2pc.xyz,Cloud Generated,
44020,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\8a505843a90a7486dc2bb3ee5ca7ba76\models\model_normalized.obj,8a505843a90a7486dc2bb3ee5ca7ba76,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\8a505843a90a7486dc2bb3ee5ca7ba76\models\table_4379243_8a505843a90a7486dc2bb3ee5ca7ba76_5000_2pc.xyz,Cloud Generated,
19256,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\9dc454ec0b5b7b50e45ef4135c266a12\models\model_normalized.obj,9dc454ec0b5b7b50e45ef4135c266a12,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\9dc454ec0b5b7b50e45ef4135c266a12\models\chair_3001627_9dc454ec0b5b7b50e45ef4135c266a12_5000_2pc.xyz,Cloud Generated,
49933,4460130,tower,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04460130\9c3a256496120013d444bcd674952301\models\model_normalized.obj,9c3a256496120013d444bcd674952301,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04460130\9c3a256496120013d444bcd674952301\models\tower_4460130_9c3a256496120013d444bcd674952301_5000_2pc.xyz,Cloud Generated,
43679,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\8069dde16a0f987664b3b9b23ddfcbc\models\model_normalized.obj,8069dde16a0f987664b3b9b23ddfcbc,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\8069dde16a0f987664b3b9b23ddfcbc\models\table_4379243_8069dde16a0f987664b3b9b23ddfcbc_5000_2pc.xyz,Cloud Generated,
39971,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\1c3317b33bfccab0824080f516909671\models\model_normalized.obj,1c3317b33bfccab0824080f516909671,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\1c3317b33bfccab0824080f516909671\models\table_4379243_1c3317b33bfccab0824080f516909671_5000_2pc.xyz,Cloud Generated,
38400,4256520,sofa_couch_lounge,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\b929ff628fee53d452f2ff843abfed75\models\model_normalized.obj,b929ff628fee53d452f2ff843abfed75,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\b929ff628fee53d452f2ff843abfed75\models\sofa_couch_lounge_4256520_b929ff628fee53d452f2ff843abfed75_5000_2pc.xyz,Cloud Generated,
48014,4401088,telephone_phone_telephone set,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04401088\257ef557fee9c083324b3288c1587efe\models\model_normalized.obj,257ef557fee9c083324b3288c1587efe,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04401088\257ef557fee9c083324b3288c1587efe\models\telephone_phone_telephone set_4401088_257ef557fee9c083324b3288c1587efe_5000_2pc.xyz,Cloud Generated,
