Unnamed: 0,SysetID,Name,.obj paths,fileid,cloudpath,status,function
19532,3001627,chair,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\a7ae914aba9eb59d84498bc295cd5a4a\models\model_normalized.obj,a7ae914aba9eb59d84498bc295cd5a4a,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03001627\a7ae914aba9eb59d84498bc295cd5a4a\models\chair_3001627_a7ae914aba9eb59d84498bc295cd5a4a_5000_2pc.xyz,Cloud Generated,
12827,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\6355bc126ff0c2d9ef923467520bd6ef\models\model_normalized.obj,6355bc126ff0c2d9ef923467520bd6ef,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\6355bc126ff0c2d9ef923467520bd6ef\models\car_auto_automobile_machine_motorcar_2958343_6355bc126ff0c2d9ef923467520bd6ef_5000_2pc.xyz,Cloud Generated,
42831,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\696482ce58cced1044b0115560181a7a\models\model_normalized.obj,696482ce58cced1044b0115560181a7a,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\696482ce58cced1044b0115560181a7a\models\table_4379243_696482ce58cced1044b0115560181a7a_5000_2pc.xyz,Cloud Generated,
13230,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\7e65e7db2b227946631a8860374e7eed\models\model_normalized.obj,7e65e7db2b227946631a8860374e7eed,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\7e65e7db2b227946631a8860374e7eed\models\car_auto_automobile_machine_motorcar_2958343_7e65e7db2b227946631a8860374e7eed_5000_2pc.xyz,Cloud Generated,
38768,4256520,sofa_couch_lounge,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\d7bd0812487f786b19c5fea91449201\models\model_normalized.obj,d7bd0812487f786b19c5fea91449201,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04256520\d7bd0812487f786b19c5fea91449201\models\sofa_couch_lounge_4256520_d7bd0812487f786b19c5fea91449201_5000_2pc.xyz,Cloud Generated,
4751,2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\3c16de8249619580fe52ffd0e748a1ab\models\model_normalized.obj,3c16de8249619580fe52ffd0e748a1ab,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\3c16de8249619580fe52ffd0e748a1ab\models\bathtub_bathing tub_bath_tub_2808440_3c16de8249619580fe52ffd0e748a1ab_5000_2pc.xyz,Cloud Generated,
39961,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\1c123801cd052c833bd248747cb27ae2\models\model_normalized.obj,1c123801cd052c833bd248747cb27ae2,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\1c123801cd052c833bd248747cb27ae2\models\table_4379243_1c123801cd052c833bd248747cb27ae2_5000_2pc.xyz,Cloud Generated,
39326,4330267,stove,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04330267\4bad13c2b787299241965be83b7745a\models\model_normalized.obj,4bad13c2b787299241965be83b7745a,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04330267\4bad13c2b787299241965be83b7745a\models\stove_4330267_4bad13c2b787299241965be83b7745a_5000_2pc.xyz,Cloud Generated,
46796,4379243,table,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\de5de9cd2d952cc5278f90ef85162deb\models\model_normalized.obj,de5de9cd2d952cc5278f90ef85162deb,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04379243\de5de9cd2d952cc5278f90ef85162deb\models\table_4379243_de5de9cd2d952cc5278f90ef85162deb_5000_2pc.xyz,Cloud Generated,
14400,2958343,car_auto_automobile_machine_motorcar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\d443e86ae023ceeb16abce8cb03e7794\models\model_normalized.obj,d443e86ae023ceeb16abce8cb03e7794,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02958343\d443e86ae023ceeb16abce8cb03e7794\models\car_auto_automobile_machine_motorcar_2958343_d443e86ae023ceeb16abce8cb03e7794_5000_2pc.xyz,Cloud Generated,
